2.740000, 2.480253, 1.269869, 2.045802, 0.577254
2.750000, 2.481464, 1.210255, 2.050715, 0.560770
2.760000, 2.489136, 1.151249, 2.056473, 0.543595
2.770000, 2.502481, 1.094043, 2.063186, 0.525931
2.780000, 2.520487, 1.039416, 2.070891, 0.507992
2.790000, 2.542101, 0.987727, 2.079550, 0.489968
2.800000, 2.566382, 0.938974, 2.089064, 0.471987
2.810000, 2.592600, 0.892899, 2.099321, 0.454087
2.820000, 2.620284, 0.849098, 2.110253, 0.436223
2.830000, 2.649239, 0.807146, 2.121880, 0.418311
2.840000, 2.679505, 0.766713, 2.134326, 0.400295
2.850000, 2.711268, 0.727654, 2.147780, 0.382210
2.860000, 2.744733, 0.690049, 2.162430, 0.364217
2.870000, 2.780000, 0.654152, 2.178382, 0.346577
2.880000, 2.816995, 0.620291, 2.195625, 0.329594
2.890000, 2.855476, 0.588762, 2.214023, 0.313542
2.900000, 2.895092, 0.559751, 2.233361, 0.298618
2.910000, 2.935453, 0.533315, 2.253386, 0.284925
2.920000, 2.976190, 0.509394, 2.273859, 0.272481
2.930000, 3.016994, 0.487848, 2.294571, 0.261238
2.940000, 3.057620, 0.468486, 2.315360, 0.251114
2.950000, 3.097892, 0.451098, 2.336107, 0.242006
2.960000, 3.137693, 0.435474, 2.356733, 0.233809
2.970000, 3.176948, 0.421410, 2.377186, 0.226424
2.980000, 3.215626, 0.408721, 2.397439, 0.219759
2.990000, 3.253721, 0.397238, 2.417482, 0.213736
3.000000, 3.291255, 0.386816, 2.437316, 0.208288
3.010000, 3.328267, 0.377337, 2.456947, 0.203359
3.020000, 3.364802, 0.368708, 2.476389, 0.198909
3.030000, 3.400904, 0.360863, 2.495652, 0.194903
3.040000, 3.436609, 0.353752, 2.514741, 0.191316
3.050000, 3.471941, 0.347333, 2.533661, 0.188123
3.060000, 3.506916, 0.341569, 2.552412, 0.185299
3.070000, 3.541546, 0.336418, 2.570994, 0.182816
3.080000, 3.575842, 0.331835, 2.589414, 0.180643
3.090000, 3.609821, 0.327774, 2.607679, 0.178751
3.100000, 3.643504, 0.324194, 2.625806, 0.177112
3.110000, 3.676914, 0.321054, 2.643812, 0.175704
3.120000, 3.710076, 0.318319, 2.661717, 0.174509
3.130000, 3.743017, 0.315957, 2.679538, 0.173511
3.140000, 3.775763, 0.313935, 2.697295, 0.172695
3.150000, 3.808346, 0.312221, 2.715008, 0.172049
3.160000, 3.840804, 0.310785, 2.732701, 0.171560
3.170000, 3.873180, 0.309605, 2.750400, 0.171222
3.180000, 3.905523, 0.308668, 2.768135, 0.171032
3.190000, 3.937881, 0.307973, 2.785930, 0.170997
3.200000, 3.970293, 0.307527, 2.803809, 0.171125
3.210000, 4.002796, 0.307344, 2.821789, 0.171428
3.220000, 4.035415, 0.307440, 2.839886, 0.171918
3.230000, 4.068171, 0.307828, 2.858111, 0.172605
3.240000, 4.101083, 0.308519, 2.876473, 0.173498
3.250000, 4.134164, 0.309524, 2.894983, 0.174604
3.260000, 4.167433, 0.310846, 2.913653, 0.175930
3.270000, 4.200905, 0.312493, 2.932495, 0.177480
3.280000, 4.234603, 0.314469, 2.951523, 0.179261
3.290000, 4.268546, 0.316779, 2.970753, 0.181281
3.300000, 4.302760, 0.319429, 2.990202, 0.183546
3.310000, 4.337269, 0.322430, 3.009891, 0.186068
3.320000, 4.372103, 0.325791, 3.029838, 0.188858
3.330000, 4.407290, 0.329526, 3.050066, 0.191930
3.340000, 4.442860, 0.333651, 3.070597, 0.195300
3.350000, 4.478846, 0.338184, 3.091456, 0.198986
3.360000, 4.515283, 0.343148, 3.112668, 0.203009
3.370000, 4.552204, 0.348569, 3.134260, 0.207395
3.380000, 4.589648, 0.354476, 3.156261, 0.212171
3.390000, 4.627653, 0.360904, 3.178700, 0.217368
3.400000, 4.666259, 0.367892, 3.201608, 0.223024
3.410000, 4.705508, 0.375485, 3.225019, 0.229179
3.420000, 4.745444, 0.383734, 3.248967, 0.235880
3.430000, 4.786112, 0.392698, 3.273488, 0.243183
3.440000, 4.827559, 0.402444, 3.298618, 0.251147
3.450000, 4.869833, 0.413051, 3.324396, 0.259844
3.460000, 4.912982, 0.424606, 3.350860, 0.269356
3.470000, 4.957056, 0.437213, 3.378050, 0.279775
3.480000, 5.002101, 0.450988, 3.406002, 0.291209
3.490000, 5.048164, 0.466069, 3.434752, 0.303782
3.500000, 5.095285, 0.482613, 3.464331, 0.317638
3.510000, 5.143498, 0.500801, 3.494763, 0.332944
3.520000, 5.192822, 0.520843, 3.526061, 0.349890
3.530000, 5.243263, 0.542981, 3.558220, 0.368700
3.540000, 5.294795, 0.567493, 3.591212, 0.389626
3.550000, 5.347358, 0.594697, 3.624975, 0.412961
3.560000, 5.400841, 0.624947, 3.659397, 0.439031
3.570000, 5.455058, 0.658639, 3.694303, 0.468198
3.580000, 5.509732, 0.696196, 3.729428, 0.500854
3.590000, 5.564462, 0.738050, 3.764397, 0.537398
3.600000, 5.618701, 0.784610, 3.798698, 0.578211
3.610000, 5.671733, 0.836208, 3.831662, 0.623604
3.620000, 5.722684, 0.893023, 3.862468, 0.673752
3.630000, 5.770556, 0.954998, 3.890179, 0.728615
3.640000, 5.814334, 1.021764, 3.913832, 0.787867
3.650000, 5.853146, 1.092628, 3.932581, 0.850880
3.660000, 5.886427, 1.166672, 3.945854, 0.916807
3.670000, 5.914019, 1.242977, 3.953446, 0.984784
3.680000, 5.936073, 1.320895, 3.955437, 1.054177
3.690000, 5.952744, 1.400210, 3.951924, 1.124734
3.700000, 5.963814, 1.481018, 3.942672, 1.196477
3.710000, 5.968476, 1.563325, 3.926928, 1.269346
3.720000, 5.965485, 1.646564, 3.903540, 1.342752
3.730000, 5.953612, 1.729311, 3.871392, 1.415320
3.740000, 5.932211, 1.809387, 3.829921, 1.484989
3.750000, 5.901572, 1.884281, 3.779439, 1.549418
3.760000, 5.862936, 1.951667, 3.721130, 1.606463
3.770000, 5.818254, 2.009739, 3.656806, 1.654492
3.780000, 5.769933, 2.057352, 3.588654, 1.692481
3.790000, 5.720666, 2.094098, 3.519088, 1.720059
3.800000, 5.673233, 2.120448, 3.450588, 1.737612
3.810000, 5.630134, 2.137866, 3.385402, 1.746396
3.820000, 5.593094, 2.148679, 3.325116, 1.748435
3.830000, 5.562661, 2.155620, 3.270290, 1.746151
3.840000, 5.538135, 2.161189, 3.220372, 1.741803
3.850000, 5.517858, 2.167066, 3.173923, 1.736982
3.860000, 5.499740, 2.173784, 3.129033, 1.732298
3.870000, 5.481841, 2.180675, 3.083806, 1.727278
3.880000, 5.462913, 2.186043, 3.036850, 1.720443
3.890000, 5.442874, 2.187573, 2.987745, 1.709609
3.900000, 5.423068, 2.182965, 2.937366, 1.692424
3.910000, 5.406175, 2.170719, 2.887884, 1.667088
3.920000, 5.395657, 2.150791, 2.842334, 1.633003
3.930000, 5.394897, 2.124831, 2.803869, 1.591063
3.940000, 5.406380, 2.095897, 2.775003, 1.543481
3.950000, 5.431217, 2.067811, 2.757120, 1.493249
3.960000, 5.469091, 2.044468, 2.750375, 1.443515
3.970000, 5.518529, 2.029320, 2.753893, 1.397079
3.980000, 5.577270, 2.025132, 2.766126, 1.356131
3.990000, 5.642589, 2.033961, 2.785172, 1.322212
4.000000, 5.711469, 2.057230, 2.808987, 1.296282
4.010000, 5.780656, 2.095766, 2.835488, 1.278794
4.020000, 5.846688, 2.149766, 2.862616, 1.269717
4.030000, 5.905948, 2.218703, 2.888443, 1.268541
4.040000, 5.954799, 2.301206, 2.911289, 1.274324
4.050000, 5.989766, 2.394970, 2.929833, 1.285792
4.060000, 6.007805, 2.496682, 2.943162, 1.301473
4.070000, 6.006642, 2.602033, 2.950760, 1.319814
4.080000, 5.985209, 2.705869, 2.952472, 1.339251
4.090000, 5.944066, 2.802589, 2.948506, 1.358241
4.100000, 5.885647, 2.886821, 2.939479, 1.375342
4.110000, 5.814109, 2.954240, 2.926424, 1.389368
4.120000, 5.734738, 3.002221, 2.910689, 1.399589
4.130000, 5.653084, 3.030074, 2.893690, 1.405848
4.140000, 5.574187, 3.038776, 2.876629, 1.408499
4.150000, 5.502153, 3.030426, 2.860310, 1.408195
4.160000, 5.440109, 3.007731, 2.845133, 1.405621
4.170000, 5.390344, 2.973726, 2.831238, 1.401342
4.180000, 5.354384, 2.931698, 2.818662, 1.395794
4.190000, 5.332875, 2.885115, 2.807375, 1.389376
4.200000, 5.325428, 2.837342, 2.797204, 1.382460
4.210000, 5.330648, 2.791140, 2.787771, 1.375267
4.220000, 5.346558, 2.748203, 2.778600, 1.367675
4.230000, 5.371295, 2.709035, 2.769397, 1.359152
4.240000, 5.403767, 2.673308, 2.760341, 1.348929
4.250000, 5.443935, 2.640568, 2.752199, 1.336370
4.260000, 5.492594, 2.610940, 2.746159, 1.321338
4.270000, 5.550794, 2.585516, 2.743451, 1.304389
4.280000, 5.619190, 2.566307, 2.744947, 1.286669
4.290000, 5.697615, 2.555853, 2.750916, 1.269618
4.300000, 5.784971, 2.556742, 2.761012, 1.254611
4.310000, 5.879388, 2.571237, 2.774453, 1.242700
4.320000, 5.978473, 2.601103, 2.790272, 1.234545
